tf,cond,state,bend_uu,bend_pp,shortening,minor_w,major_w,inclin,tip,xdisp,ydisp,minor_w_cp,major_w_cp
ets1,frozen,073,19.4986,19.8872,1.7195,7.0687,11.6104,11.8732,2.1983,-1.3088,0.1375,7.1143,11.7478
ets1,frozen,074,25.4317,29.7942,4.6941,7.1312,11.2796,9.1404,1.4467,-1.1691,0.2539,7.2188,11.6378
ets1,frozen,075,24.4433,28.4053,3.8808,7.0182,11.8665,10.4446,1.8818,-1.2894,0.1945,7.1275,11.9078
ets1,frozen,076,19.121,19.9383,1.7415,7.0493,11.2971,10.9243,1.7808,-1.3306,0.2891,7.2243,11.6467
ets1,frozen,077,20.3271,18.9742,4.1353,7.2133,11.6448,10.9607,0.0829,-0.6832,0.2858,7.4275,11.73
ets1,frozen,078,17.2971,17.6037,1.9533,7.2382,11.1975,12.0064,0.8707,-1.3577,0.2369,7.3225,11.5633
ets1,frozen,079,25.1891,29.8898,4.9061,7.0282,11.707,8.5169,1.467,-1.3491,0.2813,7.1537,11.7389
ets1,frozen,080,17.3991,18.7265,1.6139,7.0627,11.6176,11.1444,0.7306,-1.4413,0.2837,7.2313,11.8878
ets1,frozen,081,18.9516,19.7128,2.173,7.1777,11.2805,11.1136,0.9306,-1.4901,0.2171,7.31,11.7033
ets1,frozen,082,20.3622,20.6995,1.7747,7.1419,11.4662,12.1157,-1.4726,-1.332,0.1516,7.2925,11.7811
ets1,frozen,083,16.3595,17.158,1.326,7.0655,11.4495,11.6461,2.613,-1.2605,0.1705,7.23,11.7056
ets1,frozen,084,16.1157,17.081,1.1865,6.9793,11.7395,12.7204,0.3385,-1.3993,0.2034,7.1913,11.7811
ets1,frozen,085,27.2484,32.4618,6.6212,7.1376,11.4835,9.8902,2.1689,-1.1669,0.1533,7.2112,11.7178
ets1,frozen,086,16.5899,16.7065,1.4075,7.0353,11.4143,10.9787,1.3312,-1.3397,0.1811,7.2725,11.6856
ets1,frozen,087,24.3486,28.973,4.1206,7.16,11.24,8.9618,2.9246,-1.1828,0.3197,7.2775,11.6611
ets1,frozen,088,17.1279,17.3169,2.2349,6.9329,11.9503,10.8489,1.9028,-1.2355,0.0116,7.0537,11.8456
ets1,frozen,089,22.0168,23.3352,2.3096,7.3027,11.2145,10.7659,-0.3241,-1.3955,0.1753,7.4213,11.5767
ets1,frozen,090,19.5095,20.8952,2.4939,7.1278,11.3029,10.5569,0.3104,-1.3684,0.2333,7.2088,11.6656
ets1,frozen,091,18.9515,18.8555,1.8446,7.181,11.3238,10.6303,1.721,-1.3366,0.3234,7.3262,11.6811
ets1,frozen,092,16.6752,17.676,1.1906,7.0397,11.5938,13.2686,0.1534,-1.2908,0.1047,7.1863,11.7533
ets1,frozen,093,16.7852,18.2215,1.4943,7.0768,11.5541,12.3695,-1.0978,-1.3743,0.3831,7.1375,11.72
ets1,frozen,094,19.921,21.7476,2.1541,7.0903,11.3573,12.2033,1.8335,-1.2184,0.13,7.2175,11.6989
ets1,frozen,095,18.5257,19.6848,1.5981,7.1117,11.56,11.4513,1.308,-1.2977,0.1896,7.3238,11.7278
ets1,frozen,096,16.5294,16.9904,1.3169,7.0734,11.3913,13.012,0.157,-1.2935,0.1874,7.23,11.6889
ets1,frozen,097,16.3081,16.923,2.6195,7.0432,11.6291,10.4473,1.7754,-1.0023,0.0963,7.3125,11.8111
ets1,frozen,098,17.9945,19.4454,1.4363,7.152,11.37,11.886,2.2538,-1.3274,0.2048,7.275,11.6222
ets1,frozen,099,24.8614,28.9666,4.4676,7.0619,11.1335,10.9323,4.4404,-1.0448,0.2275,7.2163,11.5589
ets1,frozen,100,19.0914,19.9021,2.0284,7.048,11.5314,11.6032,-1.1004,-1.4079,0.2917,7.26,11.6722
ets1,relaxed,001,21.311,22.4176,2.9943,6.8636,12.3937,11.9669,0.8001,-1.3621,0.0346,7.0838,11.9712
ets1,relaxed,002,27.423,32.1252,5.6638,6.7934,11.856,9.3082,2.4514,-1.0595,0.1751,6.9157,11.9133
ets1,relaxed,003,24.2677,26.6233,3.5888,6.581,13.2188,10.6838,0.4372,-1.5638,0.1139,6.7625,12.6263
ets1,relaxed,004,17.118,20.0735,2.5216,6.6503,12.1629,11.5455,2.9946,-1.3592,0.2118,6.945,12.3767
ets1,relaxed,005,19.6683,21.4915,2.103,6.7281,12.1987,11.6765,-0.4758,-1.552,0.0373,6.9038,12.4411
ets1,relaxed,006,19.0456,21.929,2.6222,6.7797,12.0314,9.2792,2.1213,-1.4312,0.2544,6.87,12.1267
ets1,relaxed,007,22.0206,22.021,2.7054,7.0625,11.863,10.383,0.0686,-1.2745,0.2447,7.2412,11.64
ets1,relaxed,008,15.0661,17.1665,1.5514,6.5083,12.2745,10.7042,-0.3443,-1.3895,0.2657,6.7313,12.3389
ets1,relaxed,009,20.1468,22.4384,1.9557,6.6735,12.1273,10.9165,0.9325,-1.3056,0.149,6.86,12.2244
ets1,relaxed,010,19.4091,23.0001,3.01,6.8684,11.66,9.7884,0.8447,-0.6313,-0.0583,7.2737,12.2578
ets1,relaxed,011,23.424,25.6258,3.0035,6.8397,12.6773,12.1381,0.4313,-1.44,0.1817,6.8738,12.3912
ets1,relaxed,012,21.3462,23.0968,1.7993,6.6747,11.7129,9.2098,-0.5239,-1.2865,0.2335,6.9488,11.9633
ets1,relaxed,013,20.6685,23.1748,2.4655,6.8487,11.6895,10.8873,1.3572,-1.3895,0.1855,6.87,12.0611
ets1,relaxed,014,18.0307,20.0405,1.6042,6.6416,12.1777,11.5491,0.4506,-1.4671,-0.0222,6.9525,12.27
ets1,relaxed,015,18.1939,19.9006,2.224,6.7993,12.4133,11.3274,3.4168,-1.2279,-0.1731,7.0963,12.2711
ets1,relaxed,016,19.3283,22.0104,2.0073,7.0577,11.7907,10.9324,-2.1108,-1.2918,0.1047,7.2737,11.84
ets1,relaxed,017,19.9701,20.9438,2.0928,6.9162,11.6214,9.9033,-0.4327,-1.2946,0.2206,7.0888,11.8378
ets1,relaxed,018,18.7776,20.2991,2.2988,7.0813,11.8152,11.5936,1.7597,-1.3623,-0.052,7.24,11.9544
ets1,relaxed,019,21.5614,21.8296,2.4614,6.7877,12.0815,10.501,-1.8812,-1.5102,0.1154,6.9543,11.9678
ets1,relaxed,020,20.4553,22.5489,3.3818,6.8903,11.8754,10.0594,2.4588,-1.9068,0.7094,6.6329,12.3333
ets1,relaxed,021,20.0423,20.354,2.709,6.7947,11.9165,12.9844,2.1543,-1.487,0.4271,6.7888,12.3078
ets1,relaxed,022,21.4987,23.7228,2.5738,6.7035,12.301,11.633,-1.9528,-1.4404,0.2719,6.8167,12.39
ets1,relaxed,023,12.6522,26.0296,7.9833,7.0014,10.673,12.2067,-0.471,-1.3186,-0.4276,6.68,11.6744
ets1,relaxed,024,22.3157,25.1271,2.1547,6.8894,12.3889,12.04,0.0697,-1.4704,0.1944,7.0088,11.985
ets1,relaxed,025,19.3634,19.6663,1.831,6.9462,11.2681,11.859,2.3914,-1.241,0.2558,7.1113,11.7511
ets1,relaxed,026,20.2241,21.3323,2.6525,6.9109,12.3283,10.6943,2.7138,-1.4718,-0.0033,7.1113,12.3511
ets1,relaxed,027,23.433,23.4119,2.3407,6.6311,11.74,10.6082,1.4136,-1.1454,0.3384,6.7778,12.123
ets1,relaxed,028,19.2665,19.1507,1.8141,7.125,11.1243,11.3128,1.5746,-1.2616,0.1015,7.2612,11.4911
ets1,relaxed,029,18.5075,22.144,1.5785,6.7962,12.095,10.5103,1.9663,-1.178,0.3281,6.91,11.9378
ets1,relaxed,030,20.1302,22.4642,2.22,6.9337,11.8404,10.8688,-0.1671,-1.3228,0.1911,7.0288,12.2433
ets1,relaxed,031,12.9121,14.551,2.3486,6.9171,11.7419,11.202,-1.5369,-1.6009,0.7855,6.975,11.8511
ets1,relaxed,032,19.1034,21.2571,1.7834,6.6021,12.308,11.0478,1.6759,-1.3957,0.1948,6.8675,12.4256
ets1,relaxed,033,19.5199,20.8804,1.807,6.5953,11.5004,10.0697,-0.5941,-1.3814,0.2255,6.7114,11.8889
ets1,relaxed,034,24.8099,26.6053,3.1574,7.0091,11.195,10.5665,1.0462,-0.9624,0.152,7.0857,11.6678
ets1,relaxed,035,16.6699,17.7595,1.7402,6.7246,12.0711,11.601,1.8178,-1.418,0.3189,7.0263,12.2544
ets1,relaxed,036,20.521,21.4467,2.6281,6.6931,12.3804,10.3086,1.749,-1.3293,0.0662,6.895,12.3133
ets1,relaxed,037,17.7166,16.7582,3.9412,6.5809,11.8421,9.2264,0.2807,-0.7426,0.7417,6.75,12.0289
ets1,relaxed,038,25.9157,28.0514,3.3488,6.7203,12.5665,9.6514,-0.0223,-1.436,0.2984,6.92,12.5538
ets1,relaxed,039,20.5743,20.0229,3.419,6.7953,12.2776,10.5462,1.718,-1.4917,0.1819,6.9143,12.3056
ets1,relaxed,040,18.563,20.4564,1.8173,6.761,11.9439,10.8413,-1.8826,-1.4552,0.3593,6.8537,12.1311
ets1,relaxed,041,24.2232,23.5474,2.711,6.8398,11.435,9.4057,-1.2499,-1.4853,0.2557,6.9789,11.684
ets1,relaxed,042,22.0255,22.8645,3.06,6.7871,11.8482,10.5304,1.8999,-1.2036,0.0395,7.0888,11.9278
ets1,relaxed,043,20.3083,21.3166,1.7564,6.7283,12.1559,10.6499,1.4872,-1.4179,0.2861,6.8987,12.4133
ets1,relaxed,044,27.8181,25.6431,3.9891,6.4332,11.8954,8.8013,0.8463,-1.4778,0.2589,6.668,12.326
ets1,relaxed,045,18.9245,20.6629,2.1916,6.7216,11.8505,11.3672,0.4388,-1.3874,0.2926,6.8862,11.9878
ets1,relaxed,046,22.1607,24.5449,2.1872,6.6276,11.6318,9.9625,1.2976,-1.2377,0.1314,6.87,11.7422
ets1,relaxed,047,20.2035,24.6368,2.2917,6.7376,12.2504,9.9564,-0.5609,-1.4353,0.3158,7.04,12.4489
ets1,relaxed,048,15.339,17.2429,1.2462,6.6737,11.9565,11.9012,-0.1193,-1.4808,0.2002,6.9125,11.9856
ets1,relaxed,049,28.2413,32.463,5.0908,7.0347,11.8404,9.8679,2.3842,-1.1781,0.1811,7.0529,11.5578
ets1,relaxed,050,23.9734,27.1459,3.0516,7.044,11.6964,10.6391,1.1015,-1.2433,0.0098,7.0514,12.1711
ets1,relaxed,051,16.773,18.6864,2.022,6.9181,11.5967,10.8438,1.8082,-0.8617,0.3638,7.3025,11.7011
ets1,relaxed,052,18.0169,19.968,1.6125,6.5619,11.9865,11.0612,1.9849,-1.3976,0.2014,6.76,12.1011
ets1,relaxed,053,20.9465,23.1073,2.1824,6.5657,12.0455,9.8876,-0.1204,-1.2733,0.1242,6.7687,12.3389
ets1,relaxed,054,23.1939,27.1164,2.731,6.604,12.086,11.4396,-0.0094,-1.4349,0.0355,6.7112,11.8275
ets1,relaxed,055,24.7052,28.6914,3.7415,6.8203,12.4754,9.7066,1.5006,-1.1015,0.1715,6.8286,12.2689
ets1,relaxed,056,20.1127,22.3706,1.9656,6.7328,12.2104,10.3142,0.246,-1.4016,0.0384,7.0162,12.2244
ets1,relaxed,057,27.8755,33.9382,5.1748,6.7143,11.8465,8.9501,2.2277,-1.0134,0.4194,6.8987,12.1167
ets1,relaxed,058,18.1317,19.1972,2.5673,6.9028,11.9495,11.9336,2.9788,-1.5584,0.219,7.2475,12.2811
ets1,relaxed,059,20.3793,22.7896,2.1752,6.82,11.7696,10.2391,3.3094,-1.2118,0.0847,6.9814,12.1356
ets1,relaxed,060,20.4997,22.0526,2.2015,6.8412,11.7875,8.4957,0.416,-1.339,0.5885,7.0357,12.0822
ets1,relaxed,061,13.2413,14.9929,1.5485,7.0027,11.8948,11.7161,1.9365,-1.3177,0.4174,7.2025,12.24
ets1,relaxed,062,17.9961,18.9585,1.7498,6.8371,12.057,12.2829,-1.5153,-1.2738,0.0625,6.995,12.2356
ets1,relaxed,063,20.1437,19.1559,1.7904,6.8077,11.7386,9.9542,0.9814,-1.2939,0.0883,6.9029,12.19
ets1,relaxed,064,18.7651,21.364,1.8824,6.7033,11.851,10.8181,-0.0756,-1.3728,0.2366,7.0412,12.1678
ets1,relaxed,065,21.3108,21.7318,1.893,6.871,12.1404,11.3446,0.9127,-1.2833,0.1523,6.9538,12.0511
ets1,relaxed,066,23.5855,26.5547,2.7354,6.9253,11.9882,10.7682,0.5985,-1.1648,-0.0116,7.0637,12.2933
ets1,relaxed,067,21.0725,22.5789,2.2545,6.8642,11.3513,10.8926,0.6225,-1.4349,0.3841,7.0112,11.5025
ets1,relaxed,068,19.3333,22.2293,2.0115,6.7226,11.5232,11.0857,1.2019,-1.1609,0.3987,6.87,11.9
ets1,relaxed,069,18.0257,19.2208,1.7572,6.8139,11.9483,11.9318,2.3321,-1.3901,0.1893,6.8943,11.75
ets1,relaxed,070,19.7914,21.8372,2.0727,6.921,12.2564,10.5466,-0.1666,-1.4425,0.1534,7.0375,12.2944
ets1,relaxed,071,19.6898,21.6849,2.7659,6.6665,12.1922,10.5029,2.7738,-1.2429,0.0788,6.9437,12.0622
ets1,relaxed,072,22.6165,23.3412,2.188,6.961,11.3855,10.0297,-0.1256,-1.4056,0.138,7.12,11.8333
ets1,relaxed,073,20.8968,23.4581,2.181,6.8956,11.7627,11.2777,2.6772,-1.3243,0.1351,6.9929,11.97
ets1,relaxed,074,25.5618,30.0809,4.7778,6.8018,11.8946,8.4116,1.1971,-1.2566,0.3194,6.97,12.1011
ets1,relaxed,075,22.6125,25.0167,2.6555,6.5742,12.3618,9.5658,0.561,-1.289,0.1878,6.715,12.4933
ets1,relaxed,077,27.2895,29.6722,3.847,6.635,11.9763,9.2616,-1.0805,-1.1079,0.4924,6.861,12.127
ets1,relaxed,078,17.7102,17.1142,2.2831,6.8781,11.9718,11.8032,2.3629,-1.4844,0.2549,7.0943,11.5925
ets1,relaxed,079,19.2283,20.605,2.1402,6.9287,11.7638,10.2245,1.0644,-1.4259,0.1883,7.1437,12.1033
ets1,relaxed,080,16.3532,17.4223,1.6971,6.7347,12.3304,11.0917,0.358,-1.4371,0.2884,7.0012,12.2611
ets1,relaxed,081,20.1179,22.3824,2.4317,6.9186,11.8262,10.6103,0.571,-1.6462,0.2019,7.075,12.2244
ets1,relaxed,082,18.8937,18.3155,1.6275,7.1712,11.2696,11.6955,0.9829,-1.3106,0.1055,7.2625,11.4956
ets1,relaxed,083,15.5074,16.3608,1.2275,6.7907,12.0336,10.2032,2.1468,-1.427,0.062,7.0214,12.2578
ets1,relaxed,084,19.0748,21.2546,1.4809,6.5837,12.4018,11.8358,-0.5077,-1.5352,0.1272,6.8262,12.3956
ets1,relaxed,085,31.5855,38.5085,6.7511,7.2424,12.0568,9.3141,3.1517,-0.9035,0.2724,7.2025,12.0089
ets1,relaxed,086,16.5348,18.0266,1.4992,6.7462,11.9118,10.7986,1.29,-1.385,0.3678,6.87,12.0233
ets1,relaxed,087,23.6982,25.9428,2.4528,6.5831,12.3095,8.9353,0.8168,-1.3646,0.3399,6.7914,12.4556
ets1,relaxed,088,20.1217,22.4969,2.5371,6.6616,12.3493,10.3238,3.0321,-1.3103,0.2598,6.8662,12.1433
ets1,relaxed,089,20.4914,23.5696,2.5612,6.9243,11.635,10.9512,1.356,-1.3972,0.2585,6.9414,11.8133
ets1,relaxed,090,20.3831,21.0824,2.2267,6.7924,11.5886,9.4625,1.5936,-1.3512,0.1029,7.0637,11.9711
ets1,relaxed,091,19.791,20.4122,2.2341,6.5181,12.0352,10.7828,1.2647,-1.286,0.2838,6.9938,12.1725
ets1,relaxed,092,18.6547,21.7252,1.5728,6.6329,12.4348,12.6878,-1.3818,-1.4842,0.0827,6.7829,12.3567
ets1,relaxed,094,19.7479,21.3288,2.3709,6.6809,11.816,10.1432,-0.674,-1.4947,0.1534,6.935,12.1411
ets1,relaxed,095,21.684,24.6854,2.3467,7.1353,12.073,10.0915,-0.3309,-1.5471,0.2199,7.2886,11.8837
ets1,relaxed,096,21.5528,22.4694,2.1257,6.6178,11.8948,10.8528,-0.2005,-1.4236,0.4392,6.625,12.154
ets1,relaxed,097,14.3937,14.5138,2.4612,6.8797,12.4678,10.8317,0.9257,-1.763,0.4799,7.9612,12.3422
ets1,relaxed,098,21.7246,22.3445,2.1945,7.0303,11.7371,11.2825,2.0028,-1.3483,0.1742,7.18,11.9467
ets1,relaxed,099,28.7994,33.6274,6.0992,6.6918,12.3909,10.0039,2.9435,-1.0657,0.2641,6.8775,12.1678
ets1,relaxed,100,19.859,21.5626,1.7782,6.7519,12.0314,10.9398,-1.1015,-1.4222,0.181,6.9988,12.0689
foxa,crystal,crystal,15.7659,22.9323,2.073,6.3057,12.2126,4.6435,0.9372,-0.6298,-0.3631,6.4689,12.3471
foxa,frozen,001,22.9886,32.0856,2.8582,6.0471,12.4728,6.6223,1.441,-0.4484,-0.5189,6.3762,12.5271
foxa,frozen,002,22.3447,28.7315,2.6539,6.4047,12.3075,6.5712,-0.1637,-0.6362,-0.3911,6.5522,12.2014
foxa,frozen,003,24.3962,31.8656,2.7694,6.0497,12.7396,4.5429,0.8741,-0.6316,-0.3391,6.2822,12.57
foxa,frozen,004,23.8851,29.3402,3.0534,6.2646,12.3678,5.2771,0.2203,-0.5549,-0.2325,6.41,12.5414
foxa,frozen,005,20.2555,23.8641,2.2473,6.8442,12.7088,8.172,1.2843,-0.3508,-0.4086,7.131,12.99
foxa,frozen,006,34.6034,41.5419,7.5606,6.0917,13.3463,2.2388,2.5427,-0.1675,0.2175,6.3611,13.2062
foxa,frozen,007,22.9177,27.3368,3.232,6.1614,12.6224,6.5916,3.9085,-0.6043,-0.1558,6.3411,13.0388
foxa,frozen,008,14.6525,17.9097,3.1435,5.8358,12.9656,7.7532,-1.6097,-1.1368,-0.4541,6.5012,13.2229
foxa,frozen,009,23.2349,29.3186,3.332,5.7006,12.8268,5.2151,-4.5038,-0.63,-0.3906,6.1822,12.5671
foxa,frozen,010,164.0454,19.8117,44.4572,6.6889,15.1856,-1.5201,14.8017,0.1925,0.7631,7.1433,14.4945
foxa,frozen,011,50.088,54.0432,39.3245,6.8298,12.9691,8.8151,1.7889,0.9877,0.4598,7.08,12.4418
foxa,frozen,012,18.6682,27.1461,4.2091,6.2128,13.0533,8.494,3.7175,-0.8549,0.0139,6.2512,12.7233
foxa,frozen,013,36.1167,50.9584,14.4936,6.4083,13.7674,8.706,3.0194,-0.9334,-0.0848,6.76,13.4943
foxa,frozen,014,12.8945,14.9145,3.726,6.1803,12.2542,8.1765,-1.8057,0.0615,-1.072,6.879,12.1175
foxa,frozen,015,23.083,30.3981,2.8546,6.7903,12.2242,5.0941,1.0445,-0.3377,-0.4751,6.59,12.39
foxa,frozen,016,21.5537,27.9151,2.7831,6.3146,12.2404,5.1309,2.3289,-0.3789,-0.4119,6.5456,12.3071
foxa,frozen,017,19.5633,29.7184,2.5516,6.2109,12.483,5.3899,1.6431,-0.4115,-0.2779,6.4267,13.0437
foxa,frozen,018,26.3974,40.2801,19.1843,6.0724,14.5851,2.1258,7.3942,-0.4044,-0.8047,6.2182,13.72
foxa,frozen,019,13.4078,12.7202,7.5953,5.335,13.2191,-0.8432,7.0155,-0.5612,-0.515,8.3325,13.4211
foxa,frozen,020,21.1299,27.9823,3.2699,6.0803,13.2876,6.0127,1.9211,-0.559,-0.4799,6.4711,13.3613
foxa,frozen,021,21.8365,28.6572,2.7104,6.29,12.1409,6.6457,-2.6526,-0.6634,-0.3355,6.5056,12.3057
foxa,frozen,022,22.327,29.1739,2.4463,6.1988,12.7124,5.0948,0.8648,-0.5062,-0.3193,6.44,13.0787
foxa,frozen,023,31.4187,32.207,6.8194,6.9974,11.9804,5.1429,-1.1898,-0.4388,0.1633,6.8478,12.1211
foxa,frozen,024,20.9152,26.5794,3.2504,5.6206,13.2137,6.4323,-1.9612,-0.2851,-0.292,5.8637,12.9062
foxa,frozen,025,16.0857,15.19,3.0393,6.0329,12.5707,6.1639,0.1386,0.5773,-0.2349,6.1578,12.2511
foxa,frozen,026,22.8574,28.79,4.0686,5.1989,13.8235,5.3888,-4.4521,-0.6161,-0.5439,5.305,13.5663
foxa,frozen,027,21.5455,24.8475,3.0292,6.4518,13.0285,2.9762,3.6745,-0.5686,-0.1912,6.5767,12.9343
foxa,frozen,028,22.18,28.3618,2.5878,6.0682,12.8165,4.7823,1.5969,-0.458,-0.4192,6.2162,12.8886
foxa,frozen,029,21.3012,25.9097,2.3334,6.1885,12.4517,4.1274,0.3867,-0.5136,-0.4429,6.42,12.52
foxa,frozen,030,24.2425,32.7117,3.4255,6.162,12.4342,5.2923,3.42,-0.7557,-0.5368,6.3967,12.31
foxa,frozen,031,20.7323,32.561,2.5969,6.2526,12.6937,6.1964,1.3567,-0.6417,-0.452,6.4856,12.4457
foxa,frozen,032,12.5655,17.1354,2.6229,6.3716,13.2073,6.6173,4.3035,-0.7757,-0.8226,6.6344,13.0422
foxa,frozen,033,20.8359,24.7746,2.5387,5.59,12.993,4.9652,-4.1334,-0.5965,-0.2281,5.8863,12.9763
foxa,frozen,034,22.2341,28.3122,2.6744,6.3464,11.9186,5.7471,2.7729,-0.5592,-0.4261,6.5267,12.2371
foxa,frozen,035,11.8561,16.007,4.7948,6.61,13.4765,1.5999,11.2119,0.4044,-0.9183,7.28,13.8
foxa,frozen,036,26.961,35.6873,49.0675,6.3423,13.5838,-12.6579,6.5667,0.8736,-2.4956,5.8606,12.13
foxa,frozen,037,24.3814,32.2003,3.7681,6.1824,12.75,6.3928,2.989,-0.5796,-0.3105,6.3167,12.8571
foxa,frozen,038,26.8163,32.3222,4.199,6.5686,11.7618,3.3948,2.7784,-0.2919,-0.0234,6.78,11.7788
foxa,frozen,039,30.0886,36.105,23.9989,5.4874,12.6451,6.2488,0.7562,-0.7876,-0.4596,5.6944,12.8856
foxa,frozen,040,22.9059,28.7421,2.4727,6.2534,12.2778,5.7544,1.154,-0.5863,-0.3456,6.4478,12.4186
foxa,frozen,041,24.7526,32.7444,2.9065,6.3746,12.5427,5.9963,2.0993,-0.6975,-0.3642,6.5822,12.44
foxa,frozen,042,14.2086,20.7398,3.361,6.1463,13.2628,7.8652,5.6183,-0.9543,0.0011,6.1443,13.15
foxa,frozen,043,22.9031,28.1586,3.1482,6.3209,12.6976,5.5761,2.1845,-0.4623,-0.3768,6.4538,12.6571
foxa,frozen,044,34.1904,40.4078,6.7015,5.9551,13.6343,3.5908,4.8727,-0.774,-0.2088,6.1433,13.5712
foxa,frozen,045,24.3363,34.0909,3.6237,6.2236,12.5523,5.4252,2.5247,-0.5836,-0.5041,6.4889,12.6743
foxa,frozen,046,17.7027,17.8208,3.1579,6.3766,12.1117,6.13,4.7044,-0.6699,-0.4519,6.5356,12.8925
foxa,frozen,047,19.0432,27.0722,34.174,7.2503,13.6517,-2.7811,12.9414,-0.0229,0.7292,5.8083,11.5867
foxa,frozen,048,24.6234,29.5827,2.9666,6.2126,12.1717,6.4122,0.8559,-0.4414,-0.4286,6.4656,12.725
foxa,frozen,049,44.8153,44.5922,11.9099,6.5233,12.2504,7.7942,1.207,-0.7426,-0.1513,6.856,12.2937
foxa,frozen,050,18.7028,26.5169,3.1865,6.4319,13.1188,7.5089,0.9855,-1.0116,-0.8208,6.7944,13.3114
foxa,frozen,051,24.1276,30.053,2.5251,6.2889,12.5846,5.2126,1.5352,-0.8057,-0.3358,6.39,12.6586
foxa,frozen,052,21.6952,25.2845,2.5206,5.9035,12.9048,3.8186,0.2706,-0.6057,-0.3484,6.1787,12.7875
foxa,frozen,053,15.078,23.2629,7.039,6.109,12.8632,3.281,-5.6251,0.0101,0.0214,6.3889,12.9537
foxa,frozen,054,23.9984,30.7115,2.9226,6.1203,12.78,5.4936,0.8546,-0.5721,-0.4589,6.3878,12.6271
foxa,frozen,055,24.7779,31.9966,2.8557,6.3131,12.202,5.0168,0.9253,-0.6365,-0.4124,6.5089,12.2829
foxa,frozen,056,11.0902,18.3506,3.4747,6.2678,13.0196,12.7349,2.9659,-1.8808,0.2347,6.2843,13.1486
foxa,frozen,057,35.8893,41.4882,13.9323,6.7137,12.3138,6.4499,11.1254,-0.5796,0.3119,6.948,12.6886
foxa,frozen,058,18.4974,22.9697,2.3866,5.9775,12.8124,7.4105,-2.676,-0.9714,-0.4147,6.3744,12.94
foxa,frozen,059,24.1691,30.6103,2.8856,6.0668,12.8758,4.379,1.1184,-0.5212,-0.4607,6.21,12.6686
foxa,frozen,060,1.5869,14.9842,37.3725,6.3791,12.7142,9.0491,-5.8491,-0.2252,-0.4798,5.4883,12.715
foxa,frozen,061,23.2155,28.0712,2.8112,6.4637,11.8268,3.709,4.4425,-0.7058,-0.0063,6.9167,11.9275
foxa,frozen,062,31.6193,37.01,18.9314,5.8938,13.2706,4.911,0.2176,0.4827,0.0051,5.865,12.1233
foxa,frozen,063,23.3877,29.7519,2.8022,6.6903,12.4263,6.016,1.0536,-0.5137,-0.3613,6.7789,12.3086
foxa,frozen,064,23.8451,31.0655,3.0959,5.8523,13.0255,5.2388,0.7844,-0.6368,-0.4444,6.0378,13.0286
foxa,frozen,065,23.6642,29.3925,3.0107,6.4721,12.7862,6.422,1.3176,-0.6262,-0.3973,6.5789,12.9525
foxa,frozen,066,17.3478,19.1362,3.1118,5.0486,12.9968,4.3374,0.4032,-0.3775,-0.1783,5.745,12.99
foxa,frozen,067,23.6043,30.1653,2.8604,6.2363,12.5171,5.4399,3.0153,-0.6495,-0.4394,6.3287,12.6357
foxa,frozen,068,24.496,30.7307,2.8046,6.2741,12.1883,6.1522,2.8853,-0.582,-0.3262,6.5356,12.8075
foxa,frozen,069,23.0349,29.758,2.6316,6.3497,12.2017,5.2965,1.0799,-0.6051,-0.3351,6.4175,12.2686
foxa,frozen,070,21.0709,40.6257,9.2092,5.5197,13.9132,6.9263,-0.0959,-0.5446,-0.1178,5.525,13.7078
foxa,frozen,071,22.0676,28.213,3.0304,6.1127,12.3122,7.2803,-0.5658,-0.6717,-0.386,6.3556,12.3514
foxa,frozen,072,10.6966,13.9721,3.5824,5.6429,13.2676,6.5555,-3.1971,-0.8273,-0.3352,6.0312,13.1429
foxa,frozen,073,25.0829,31.3882,3.1971,6.1556,12.5119,6.2724,1.7323,-0.5627,-0.4011,6.4267,12.3386
foxa,frozen,075,22.5918,28.4758,2.6214,6.1915,12.5235,5.2326,1.5244,-0.5505,-0.3839,6.4411,13.1
foxa,frozen,076,22.0615,24.2967,2.4238,6.1417,12.505,3.4779,1.9558,-0.4174,-0.5419,6.4144,12.955
foxa,frozen,077,7.938,6.048,18.8897,6.2379,12.7065,6.266,-0.9342,-0.4295,-0.2693,5.6271,13.048
foxa,frozen,078,4.0303,16.9812,25.1005,5.6646,12.9708,9.3587,-5.405,-0.9001,0.9481,5.0607,13.3175
foxa,frozen,079,23.0195,30.7683,2.9994,6.1206,12.6956,6.2524,0.5171,-0.5226,-0.4009,6.3633,12.5857
foxa,frozen,080,24.1811,33.5187,2.7626,6.3806,12.1636,5.2882,1.165,-0.619,-0.383,6.5867,12.3857
foxa,frozen,081,23.3246,31.9464,2.6484,6.2046,12.5361,5.2265,1.1655,-0.6048,-0.4332,6.4289,12.7257
foxa,frozen,082,11.2165,20.2708,20.8679,5.0212,12.9692,6.8225,-1.5629,0.2445,-1.298,5.232,13.415
foxa,frozen,083,25.9899,31.3036,3.8567,6.6247,12.0017,4.9395,3.1059,-0.3196,-0.186,6.5625,11.9986
foxa,frozen,084,22.5376,30.3325,2.6532,6.1644,12.223,5.4974,0.6016,-0.5505,-0.3836,6.2588,12.3286
foxa,frozen,085,23.0669,30.3764,3.1742,6.0403,12.92,4.0405,1.0993,-0.6769,-0.4586,6.2644,12.8157
foxa,frozen,086,35.5979,41.8164,14.222,6.7216,12.7944,5.3672,2.8089,0.6346,-0.4404,6.962,12.8313
