tf,stage,variant,comparison,atom_subset,n_states,median_A,q25_A,q75_A,iqr_A,min_A,max_A
hsf,2,shared,delta_stage1_to_stage2,backbone,99,1.0329023913718006e-06,9.520946133833905e-07,1.149119360580484e-06,1.9702474719709352e-07,7.151564084533258e-07,1.3627193101186935e-06
hsf,2,shared,delta_stage1_to_stage2,sidechain,99,1.1010493187536409e-06,9.732117329117802e-07,1.1915843154176346e-06,2.183725825058544e-07,7.624974711891389e-07,1.4611098243678543e-06
hsf,2,shared,delta_stage1_to_stage2,total,99,1.0662727676854782e-06,9.540700322014475e-07,1.1658385046499665e-06,2.11768472448519e-07,6.410176240771567e-07,1.4037594336848983e-06
hsf,2,shared,vs_reference,backbone,99,1.6812353979196313,1.5547301716865478,1.9306153523433756,0.37588518065682774,1.1989629510341082,3.7720965049734803
hsf,2,shared,vs_reference,sidechain,99,2.6196630445556086,2.4153478765755496,2.871562700921805,0.4562148243462554,2.176771056340895,4.1829960203243
hsf,2,shared,vs_reference,total,99,2.226810457018388,2.0424762992730954,2.4590547543441508,0.4165784550710554,1.8062456039143824,3.9916503699020103
hsf,3,metal_cage,delta_stage2_to_stage3,backbone,97,0.2745322539109756,0.25713044715393607,0.28821697221491865,0.031086525060982584,0.06970592066970563,0.3648454910938032
hsf,3,metal_cage,delta_stage2_to_stage3,sidechain,97,0.7635896697049948,0.6907902244835045,0.8407131244004271,0.14992289991692265,0.04693286449088525,1.1022229218136106
hsf,3,metal_cage,delta_stage2_to_stage3,total,97,0.5851883068046128,0.5298606815911534,0.6377081278715103,0.10784744628035692,0.05913416270068367,0.8247647148299959
hsf,3,metal_cage,vs_reference,backbone,97,1.6485984832940181,1.5234392893381663,1.9166117810272238,0.39317249168905755,1.2071099726730337,3.7896835851611583
hsf,3,metal_cage,vs_reference,sidechain,97,2.613997983508971,2.3614427313322355,2.8718587890888236,0.5104160577565882,2.111354710467101,4.140696285517279
hsf,3,metal_cage,vs_reference,total,97,2.2132433882674643,2.006832454518874,2.4473379807194986,0.4405055262006248,1.7762235612901538,3.9798716381370225
irf,0,shared,vs_reference,backbone,95,4.548117589247245,4.365241332748394,4.815487016628131,0.4502456838797366,4.131090213239912,6.505337578803596
irf,0,shared,vs_reference,sidechain,95,5.116024389354865,4.943049856651163,5.379296647143292,0.4362467904921292,4.619131382105464,6.95208073333064
irf,0,shared,vs_reference,total,95,4.660898880828983,4.486977588664509,4.925095623401804,0.43811803473729505,4.231134942120422,6.595298013571352
irf,1,shared,delta_stage0_to_stage1,backbone,95,4.6225094008065577e-07,3.3565908985457753e-07,5.413373301502642e-07,2.0567824029568665e-07,6.225308543186173e-08,7.271417658813169e-07
irf,1,shared,delta_stage0_to_stage1,sidechain,95,0.012822834096386843,0.012380119561538502,0.013161256022356127,0.0007811364608176254,0.011725002883742211,0.014309481743216723
irf,1,shared,delta_stage0_to_stage1,total,95,0.005681492191649531,0.005461474407746787,0.005814115235328448,0.00035264082758166074,0.005164532126419919,0.006339659915866471
irf,1,shared,vs_reference,backbone,95,4.548117589247245,4.365241332748394,4.815487016628131,0.4502456838797366,4.131090213239912,6.505337578803596
irf,1,shared,vs_reference,sidechain,95,5.983690000174602,5.733225011935324,6.205222558321664,0.47199754638633973,5.505110676787421,7.782351852766665
irf,1,shared,vs_reference,total,95,5.3245034766617465,5.149166925876614,5.554879088414072,0.40571216253745845,4.904299214779319,7.191378128517755
irf,2,shared,delta_stage1_to_stage2,backbone,95,1.0317728817151095e-06,9.066745763802464e-07,1.185770842543903e-06,2.790962661636566e-07,6.494722782098746e-07,1.504879326415866e-06
irf,2,shared,delta_stage1_to_stage2,sidechain,95,1.1724510985037712e-06,9.96291989763649e-07,1.3182883167021627e-06,3.2199632693851363e-07,7.134489257701958e-07,1.6625613477290561e-06
irf,2,shared,delta_stage1_to_stage2,total,95,1.1232195864760247e-06,9.783549575528773e-07,1.2546479645621749e-06,2.762930070092976e-07,6.684226174930826e-07,1.5939754066181365e-06
irf,2,shared,vs_reference,backbone,95,4.5481173832653425,4.365241244717378,4.815486789651085,0.45024554493370683,4.131090082197965,6.505337388749009
irf,2,shared,vs_reference,sidechain,95,5.983689951377027,5.733224858061717,6.205222495992005,0.47199763793028815,5.50511049806026,7.782351708844313
irf,2,shared,vs_reference,total,95,5.324503314012547,5.149166731046268,5.554878912406119,0.405712181359851,4.904299136354083,7.19137789386828
irf,3,metal_cage,delta_stage2_to_stage3,backbone,91,0.3200392992254325,0.29730679749565203,0.33932372323860266,0.04201692574295063,0.258241061136942,0.4683164383099099
irf,3,metal_cage,delta_stage2_to_stage3,sidechain,91,0.9306647641566619,0.8560488079106445,1.0268616379964195,0.17081283008577497,0.7277890691363519,1.2376126723541367
irf,3,metal_cage,delta_stage2_to_stage3,total,91,0.7110634522005261,0.6509127556044314,0.7789005871405155,0.12798783153608406,0.5694573524254724,0.9324329697896159
irf,3,metal_cage,vs_reference,backbone,91,4.515858443984907,4.345276185860685,4.8256367045359365,0.4803605186752513,4.121511823908504,6.511587856435432
irf,3,metal_cage,vs_reference,sidechain,91,5.966263912668848,5.7504077289745865,6.221281890840132,0.4708741618655452,5.516883310697883,7.8611638874085275
irf,3,metal_cage,vs_reference,total,91,5.33790525403592,5.137367132602847,5.546481526470856,0.4091143938680091,4.908194642136061,7.238883718153191
lef1,0,shared,vs_reference,backbone,89,5.054949894246765,3.8481240049093413,6.1482911517301995,2.300167146820858,2.4612838103576915,17.681433197777878
lef1,0,shared,vs_reference,sidechain,89,5.2049459208011495,4.19794658696955,6.30631773071473,2.1083711437451793,2.8015508371130258,17.695548354730573
lef1,0,shared,vs_reference,total,89,5.094368658835448,3.9156609336172203,6.195079255334854,2.279418321717634,2.532661736608071,17.687621536045434
lef1,1,shared,delta_stage0_to_stage1,backbone,89,6.028980574300248e-07,4.4114725037833926e-07,7.199715036472919e-07,2.788242532689527e-07,1.8740446514669255e-07,1.0874589454948009e-06
lef1,1,shared,delta_stage0_to_stage1,sidechain,89,0.012763241124939796,0.012435648388865187,0.01315152380193926,0.0007158754130740727,0.011368760256479364,0.013912782738294965
lef1,1,shared,delta_stage0_to_stage1,total,89,0.00568520029269273,0.00553698499401261,0.005861838216551291,0.000324853222538681,0.005081345003800215,0.006231153605707232
lef1,1,shared,vs_reference,backbone,89,5.054949894246765,3.8481240049093413,6.1482911517301995,2.300167146820858,2.4612838103576915,17.681433197777878
lef1,1,shared,vs_reference,sidechain,89,6.574552821436747,5.603645203855101,7.484954179866455,1.8813089760113542,4.280525056491358,18.6976077887271
lef1,1,shared,vs_reference,total,89,5.903390058549166,4.905919158071169,6.903827442938004,1.9979082848668348,3.5468886273464904,18.251968374708603
lef1,2,shared,delta_stage1_to_stage2,backbone,89,1.3285476038533525e-06,1.1694479358428347e-06,1.5221514933302595e-06,3.527035574874248e-07,8.22725848410572e-07,1.926110514494143e-06
lef1,2,shared,delta_stage1_to_stage2,sidechain,89,1.272652869348471e-06,1.1376707436635944e-06,1.4281932431161357e-06,2.905224994525413e-07,8.210376992597679e-07,1.8367650606340137e-06
lef1,2,shared,delta_stage1_to_stage2,total,89,1.2616530494957366e-06,1.1155778623857982e-06,1.443306141897349e-06,3.2772827951155077e-07,8.973960254789238e-07,1.96090218023274e-06
lef1,2,shared,vs_reference,backbone,89,5.054949828260308,3.8481238580397985,6.148291102724453,2.300167244684655,2.461283870448401,17.68143241444165
lef1,2,shared,vs_reference,sidechain,89,6.574552630954824,5.603645106749221,7.484953817366842,1.8813087106176205,4.280524982521633,18.697607091583286
lef1,2,shared,vs_reference,total,89,5.903389787590202,4.905919290262134,6.9038271727801295,1.9979078825179952,3.546888625643214,18.251968425635436
lef1,3,metal_cage,delta_stage2_to_stage3,backbone,83,0.403417705505513,0.3170411055903324,0.5133642378745077,0.1963231322841753,0.2134167378275872,0.8963420085482942
lef1,3,metal_cage,delta_stage2_to_stage3,sidechain,83,1.2116501112866216,1.012802640999526,1.412208012769406,0.39940537176988,0.5404519887855773,2.3817898629490983
lef1,3,metal_cage,delta_stage2_to_stage3,total,83,0.9174497999971122,0.7759669385203894,1.0732958965881525,0.29732895806776305,0.46352303819840346,1.8120809818195593
lef1,3,metal_cage,vs_reference,backbone,83,5.064097811784713,3.8517909097512715,6.0995286188356745,2.247737709084403,2.3958433618024615,17.844594947128943
lef1,3,metal_cage,vs_reference,sidechain,83,6.557896030758847,5.516068811605544,7.499634080044482,1.9835652684389373,4.163296934626697,18.808049047730748
lef1,3,metal_cage,vs_reference,total,83,5.927203574768266,4.83732386787741,6.853224229087908,2.0159003612104973,3.4542791704466174,18.38520514016684
nfat,0,shared,vs_reference,backbone,88,5.186058735144238,4.87165240576258,5.686034926009098,0.814382520246518,3.656530418769004,9.735918336322468
nfat,0,shared,vs_reference,sidechain,88,5.856245459133696,5.546330188858013,6.345942892806558,0.7996127039485454,4.342430691233042,10.534215000345045
nfat,0,shared,vs_reference,total,88,5.318151593671314,5.015468822123788,5.822572278073128,0.8071034559493402,3.7969925676687204,9.892068511622238
nfat,1,shared,delta_stage0_to_stage1,backbone,88,5.634377504862775e-07,4.5189864018273016e-07,6.736152318611627e-07,2.2171659167843255e-07,9.121300607355136e-08,9.595207750514373e-07
nfat,1,shared,delta_stage0_to_stage1,sidechain,88,0.012930759257004147,0.012637690889246336,0.013179157859404704,0.0005414669701583677,0.011915132562965735,0.013750664565561514
nfat,1,shared,delta_stage0_to_stage1,total,88,0.005652613172173013,0.005515599478146742,0.005761252601163574,0.00024565312301683215,0.0051927156967668505,0.00601087334974758
nfat,1,shared,vs_reference,backbone,88,5.186058735144238,4.87165240576258,5.686034926009098,0.814382520246518,3.656530418769004,9.735918336322468
nfat,1,shared,vs_reference,sidechain,88,7.099877477505195,6.874248559946256,7.657620214758074,0.7833716548118179,5.694977621684747,11.744150521730727
nfat,1,shared,vs_reference,total,88,6.191134056433921,5.9593256481310055,6.734214903530393,0.7748892553993878,4.783784991079734,10.77760040632382
nfat,2,shared,delta_stage1_to_stage2,backbone,88,1.2658140726420222e-06,1.1098506438362328e-06,1.4384752868839818e-06,3.28624643047749e-07,8.265374547290585e-07,1.8984450466110685e-06
nfat,2,shared,delta_stage1_to_stage2,sidechain,88,1.3937694304263455e-06,1.212648466536677e-06,1.5179408891520298e-06,3.052924226153528e-07,8.930245457740626e-07,1.794099298408467e-06
nfat,2,shared,delta_stage1_to_stage2,total,88,1.3300691385569647e-06,1.1471965036947668e-06,1.502643485430473e-06,3.554469817357062e-07,8.643675720058492e-07,2.1137913476739384e-06
nfat,2,shared,vs_reference,backbone,88,5.186058578725053,4.871652269717741,5.686034578196405,0.8143823084786641,3.656530347987277,9.73591819794331
nfat,2,shared,vs_reference,sidechain,88,7.099877510258447,6.874248523701336,7.657620099558316,0.7833715758569797,5.694977543552375,11.744150042004637
nfat,2,shared,vs_reference,total,88,6.191133950440316,5.95932562525471,6.73421483392182,0.7748892086671102,4.783785020892761,10.777600031989962
nfat,3,metal_cage,delta_stage2_to_stage3,backbone,86,0.34642418343500336,0.32392145268738476,0.3681417254635002,0.044220272776115455,0.28869726613792096,0.5034830027022126
nfat,3,metal_cage,delta_stage2_to_stage3,sidechain,86,1.0269268393992155,0.9364005353444889,1.0844058319360839,0.148005296591595,0.7085188583753437,1.3301801976424485
nfat,3,metal_cage,delta_stage2_to_stage3,total,86,0.7648378687172921,0.6988974409737181,0.8007583145387326,0.1018608735650145,0.5493398294141425,0.9807082869426459
nfat,3,metal_cage,vs_reference,backbone,86,5.178711736760138,4.8667481742550285,5.690968588018813,0.8242204137637845,3.6540733050311944,9.72343006470475
nfat,3,metal_cage,vs_reference,sidechain,86,7.123950787755904,6.9023372296104455,7.68036599978849,0.7780287701780448,5.74499542192042,11.750149708821052
nfat,3,metal_cage,vs_reference,total,86,6.195458995740222,5.944496190374754,6.7423561188777725,0.7978599285030183,4.812223105337187,10.776545206621336
runx,0,shared,vs_reference,backbone,97,2.682661433322075,2.0716233082151696,2.9952973141827495,0.9236740059675799,1.2441671821029108,5.35095718584769
runx,0,shared,vs_reference,sidechain,97,2.806407183506099,2.2833967491203846,3.195237756115618,0.9118410069952336,1.5012542210716018,5.48579049317526
runx,0,shared,vs_reference,total,97,2.716208580783836,2.103105160306815,3.00572202378214,0.9026168634753247,1.2973105436855836,5.377318214906706
runx,1,shared,delta_stage0_to_stage1,backbone,97,5.569489726765509e-07,4.306002309383203e-07,6.593701986465187e-07,2.2876996770819847e-07,1.9124690939766088e-07,1.0326644726789536e-06
runx,1,shared,delta_stage0_to_stage1,sidechain,97,0.012923216936735822,0.012389322664586129,0.013261350462950995,0.0008720277983648664,0.011492451008431308,0.013985481774518221
runx,1,shared,delta_stage0_to_stage1,total,97,0.005646746306812885,0.005448489431188261,0.005813762466782942,0.000365273035594681,0.00506159717730916,0.006123861812340391
runx,1,shared,vs_reference,backbone,97,2.682661433322075,2.0716233082151696,2.9952973141827495,0.9236740059675799,1.2441671821029108,5.35095718584769
runx,1,shared,vs_reference,sidechain,97,3.8823665709820867,3.4494909511623284,4.292925005460338,0.8434340542980099,2.375255446853147,6.397298898869686
runx,1,shared,vs_reference,total,97,3.323525623225465,2.9214281374623945,3.6407048308653374,0.7192766934029429,2.035583527382932,5.823084291864342
runx,2,shared,delta_stage1_to_stage2,backbone,97,1.1454209098281035e-06,1.0179590616158976e-06,1.2656705641553776e-06,2.477115025394799e-07,7.699858045723306e-07,1.6880988418157212e-06
runx,2,shared,delta_stage1_to_stage2,sidechain,97,1.2154659504024323e-06,1.0723787182281631e-06,1.3747920314383257e-06,3.024133132101626e-07,7.422597714956698e-07,1.8658601486708226e-06
runx,2,shared,delta_stage1_to_stage2,total,97,1.1585105572672873e-06,1.0374954409096359e-06,1.332525923591116e-06,2.950304826814801e-07,7.400126228684162e-07,1.8384591924891944e-06
runx,2,shared,vs_reference,backbone,97,2.6826613140586053,2.0716232544921036,2.995297191875847,0.9236739373837435,1.2441669463527074,5.350957228437156
runx,2,shared,vs_reference,sidechain,97,3.88236652319358,3.449490853394337,4.292925010420092,0.8434341570257549,2.375255340908133,6.39729858419585
runx,2,shared,vs_reference,total,97,3.3235254683541586,2.921427987152356,3.6407047895191376,0.7192768023667817,2.0355831798665,5.8230840758829485
runx,3,metal_cage,delta_stage2_to_stage3,backbone,97,0.30821692540836854,0.2901654522810192,0.33761489247587106,0.047449440194851866,0.10568672943224855,0.5435899212884208
runx,3,metal_cage,delta_stage2_to_stage3,sidechain,97,0.8849415615020885,0.7985603630740903,0.9625307840803163,0.16397042100622605,0.09540274541645022,1.3714191850430706
runx,3,metal_cage,delta_stage2_to_stage3,total,97,0.6544103892972709,0.6004227671667235,0.718626575081079,0.11820380791435547,0.1010772121558922,1.0356768419989026
runx,3,metal_cage,vs_reference,backbone,97,2.6493720740739524,2.0347249675343573,2.931408969842157,0.8966840023077998,1.233053782147054,5.4169870294239235
runx,3,metal_cage,vs_reference,sidechain,97,3.807463517396767,3.4136672790489557,4.255395162128226,0.8417278830792707,2.3972671354023785,6.539922876735301
runx,3,metal_cage,vs_reference,total,97,3.289930886605694,2.896101838082279,3.657001011689615,0.7608991736073363,1.9985956000050082,5.91879198229972
tbp,0,shared,vs_reference,backbone,97,1.2235288572971523,0.9965301536160063,1.532678209659371,0.5361480560433647,0.6530101922121144,2.4845746272579237
tbp,0,shared,vs_reference,interface,97,1.009240475180691,0.8472512215434993,1.3105175004419267,0.4632662788984274,0.5147868498414614,2.4215806269444844
tbp,0,shared,vs_reference,sidechain,97,1.3559387024138234,1.098401656360156,1.6653665785150977,0.5669649221549418,0.7359709389153996,2.632065513528421
tbp,0,shared,vs_reference,total,97,1.26825904565975,1.012513693022143,1.5567835969328314,0.5442699039106884,0.6699724964660152,2.513562495787778
tbp,1,shared,delta_stage0_to_stage1,backbone,97,7.430508578642591e-07,5.729821132844129e-07,1.0196115922864787e-06,4.466294790020658e-07,2.006845415511831e-07,1.3880181191548788e-06
tbp,1,shared,delta_stage0_to_stage1,interface,97,0.005585675402894475,0.00535962148829562,0.005773318183969329,0.0004136966956737086,0.004703326609565608,0.006372548921204188
tbp,1,shared,delta_stage0_to_stage1,sidechain,97,0.012991052993216005,0.01274613605896197,0.013241639010070434,0.0004955029511084629,0.011793829030926248,0.013970712874123034
tbp,1,shared,delta_stage0_to_stage1,total,97,0.005688593609510296,0.005578693566692185,0.005795797910732557,0.0002171043440403718,0.005159236918548053,0.006114581124040664
tbp,1,shared,vs_reference,backbone,97,1.2235288572971523,0.9965301536160063,1.532678209659371,0.5361480560433647,0.6530101922121144,2.4845746272579237
tbp,1,shared,vs_reference,interface,97,2.132271685002692,1.9697485893987066,2.3644856326488966,0.39473704325019,1.5846898381298788,3.422459613140594
tbp,1,shared,vs_reference,sidechain,97,2.5514585691467087,2.3749552307326764,2.7416381189734307,0.36668288824075423,2.0621417398409436,3.437479585138296
tbp,1,shared,vs_reference,total,97,1.9980855480212376,1.8043026857733193,2.2086306508216023,0.40432796504828294,1.5417211023452864,2.9743181084803876
tbp,2,shared,delta_stage1_to_stage2,backbone,97,1.8262401163040345e-06,1.533693842052018e-06,2.0207716773389223e-06,4.870778352869044e-07,1.1137146883515334e-06,2.5818606570586567e-06
tbp,2,shared,delta_stage1_to_stage2,interface,97,1.3640088402395734e-06,1.1944170330751185e-06,1.4881311262322565e-06,2.93714093157138e-07,8.574638454759859e-07,1.925889572436344e-06
tbp,2,shared,delta_stage1_to_stage2,sidechain,97,1.736421411611882e-06,1.539214684037358e-06,2.0633957003123566e-06,5.241810162749985e-07,1.184945302040202e-06,2.570012366494368e-06
tbp,2,shared,delta_stage1_to_stage2,total,97,1.6379206022356588e-06,1.5213071632161802e-06,1.9199835250187166e-06,3.986763618025364e-07,1.024172304465178e-06,2.5629580534562272e-06
tbp,2,shared,vs_reference,backbone,97,1.2235287894215912,0.9965297276538896,1.5326775240826576,0.536147796428768,0.6530098432541849,2.4845743375398595
tbp,2,shared,vs_reference,interface,97,2.1322715568286514,1.9697482335099956,2.364485598736919,0.39473736522692326,1.5846896562417443,3.4224596164757126
tbp,2,shared,vs_reference,sidechain,97,2.5514583514961933,2.3749552772061007,2.741637576673579,0.3666822994674783,2.0621414269250544,3.4374786967519495
tbp,2,shared,vs_reference,total,97,1.9980855467902583,1.8043018840869807,2.2086305314573775,0.40432864737039687,1.541721043997524,2.9743178654214124
tbp,3,metal_cage,delta_stage2_to_stage3,backbone,94,0.2383055162138177,0.22252100622749438,0.25726803147632704,0.034747025248832664,0.1936841518246835,0.3153941479188447
tbp,3,metal_cage,delta_stage2_to_stage3,interface,94,0.5724884000721373,0.5067436467653883,0.651729538520853,0.14498589175546472,0.3770489960576026,1.0188763370882563
tbp,3,metal_cage,delta_stage2_to_stage3,sidechain,94,0.5924783725257443,0.5380241654141247,0.6903658059713881,0.1523416405572634,0.44826773212005744,0.8909886376869242
tbp,3,metal_cage,delta_stage2_to_stage3,total,94,0.4533031152197424,0.40988975836159763,0.517799607237542,0.1079098488759444,0.34793175232959095,0.6664979665323405
tbp,3,metal_cage,vs_reference,backbone,94,1.199735731455137,0.9713563464424659,1.4963434232963113,0.5249870768538454,0.6305109193721621,2.4676901131520963
tbp,3,metal_cage,vs_reference,interface,94,2.115529168314439,1.9298877430632526,2.342615522325366,0.41272777926211335,1.392941323913797,3.4122438785732245
tbp,3,metal_cage,vs_reference,sidechain,94,2.5487458215337817,2.365412009147792,2.724080528375776,0.35866851922798393,1.983626995491763,3.4344531199476642
tbp,3,metal_cage,vs_reference,total,94,1.9955834023833185,1.7932169502317332,2.213331937222716,0.4201149869909828,1.4818967108540562,2.9503518183786683
